21,587.31,312.31,31.538,76.923,9.7328
21,285.77,244.62,31.538,76.923,4.3825
21,599.62,312.31,31.538,76.923,4.1573
21,66.923,70.769,63.077,153.85,2.1891
22,421.75,251,20.5,50,11.662
22,528.3,269.7,24.322,59.321,8.5458
22,393.68,234.93,34.577,84.335,6.0483
22,265.75,187,20.5,50,5.1763
22,1.9048,234.55,22.334,54.474,4.9844
23,581.64,237.39,53.647,130.85,18.132
23,377.75,71,20.5,50,11.408
23,517.75,227,20.5,50,6.9823
23,575.16,313.55,26.452,64.516,5.9088
23,365.75,63,20.5,50,5.2883
23,502.9,256.77,26.452,64.516,3.3818
23,494.74,-1.6901,34.577,84.335,2.7381
23,520,260.73,22.334,54.474,2.5443
23,485.63,184.16,24.322,59.321,1.2267
23,373.75,43,20.5,50,-0.010442
23,537.75,163,20.5,50,-0.54492
24,553.75,51,20.5,50,10.665
24,461.75,91,20.5,50,8.4926
24,332.79,151.64,22.334,54.474,4.3412
25,535,-4,82,200,12.919
25,353.75,167,20.5,50,10.023
25,361.75,35,20.5,50,5.4556
25,365.75,171,20.5,50,5.3982
25,341.75,163,20.5,50,4.7282
25,602.53,5.0704,34.577,84.335,4.5542
25,415.17,131.08,37.762,92.102,3.7161
25,401.75,23,20.5,50,2.4167
26,429.75,167,20.5,50,12.768
26,317.75,175,20.5,50,11.797
26,209.75,179,20.5,50,10.196
26,613.63,8.3168,24.322,59.321,2.0127
26,608.89,46.337,24.322,59.321,1.4893
27,359,44,82,200,10.395
27,283.5,134,41,100,9.4817
27,201.75,183,20.5,50,6.5556
27,401.75,15,20.5,50,5.2947
27,493.75,107,20.5,50,4.593
27,501.75,107,20.5,50,4.3061
27,350.2,173.45,22.334,54.474,1.8448
28,501.75,99,20.5,50,15.759
28,489.75,99,20.5,50,13.444
28,409.75,171,20.5,50,12.343
28,401.75,3,20.5,50,9.443
28,369.75,183,20.5,50,7.158
28,409.75,3,20.5,50,7.0145
28,101.75,171,20.5,50,4.5626
28,327,12,82,200,4.5136
28,177.75,183,20.5,50,4.4022
28,185.75,171,20.5,50,1.0078
29,506.94,169.09,22.334,54.474,7.9482
29,373.75,163,20.5,50,7.2475
29,221.75,171,20.5,50,5.4248
29,471.41,160.4,24.322,59.321,4.9478
31,29.75,119,20.5,50,11.628
31,471,-4,82,200,10.761
31,267.5,14,41,100,5.0871
31,117.75,111,20.5,50,3.0471
31,144.42,140.28,34.577,84.335,0.45663
32,128.28,5.5385,37.762,92.102,11.262
32,167,28,82,200,10.503
32,179.18,163.64,44.846,109.38,6.1728
33,305.75,187,20.5,50,4.2999
34,471,60,82,200,5.2745
34,107.31,146.15,31.538,76.923,2.7146
34,77.75,191,20.5,50,1.3322
35,546.12,190.91,22.334,54.474,8.0401
35,262.09,103.2,49.058,119.65,6.7529
35,569.75,203,20.5,50,4.0882
35,27.879,14.4,98.974,241.4,2.1157
35,157.75,179,20.5,50,0.16102
35,413.77,112.17,53.647,130.85,0.0066414
36,473.75,167,20.5,50,9.0734
36,393.75,63,20.5,50,7.6544
36,509.75,223,20.5,50,6.7528
36,533.75,195,20.5,50,6.1028
36,429.75,191,20.5,50,5.6905
36,509.75,155,20.5,50,4.3073
36,193.47,164.73,22.334,54.474,3.825
36,-2.25,203,20.5,50,3.6962
36,37.75,203,20.5,50,2.388
36,485.63,222.18,24.322,59.321,0.12171
36,233.75,115,20.5,50,-0.55658
37,45.75,199,20.5,50,4.6212
37,381.75,51,20.5,50,3.4983
37,214.62,58.462,63.077,153.85,0.69375
38,8.4848,-4.8,98.974,241.4,6.7307
38,520,243.27,22.334,54.474,4.9194
38,151,44,82,200,2.4011
39,9.6842,140.28,34.577,84.335,7.2275
39,197.75,171,20.5,50,6.4389
39,338.67,17.822,24.322,59.321,1.6747
39,103,44,82,200,0.83036
40,161.75,167,20.5,50,4.4765
40,37.75,43,20.5,50,4.2281
41,348.97,123.69,37.762,92.102,13.258
41,551.52,14.4,98.974,241.4,5.04
41,291.29,143.23,26.452,64.516,2.9287
41,8.4848,-4.8,98.974,241.4,1.2125
42,161.75,159,20.5,50,16.685
42,113.75,151,20.5,50,8.8578
42,149.93,151.64,22.334,54.474,8.4885
42,301.61,143.23,26.452,64.516,5.905
42,19.5,38,41,100,5.2266
42,327,28,82,200,3.7572
42,513.75,179,20.5,50,2.608
43,405.37,93.6,49.058,119.65,12.518
43,376.59,150.89,24.322,59.321,10.855
43,551.86,151.06,28.991,70.709,7.8129
43,89.75,143,20.5,50,6.617
43,268.05,116.31,37.762,92.102,4.3769
43,115.81,148.39,26.452,64.516,1.2957
44,121.75,167,20.5,50,8.1839
44,534.62,70.769,63.077,153.85,7.615
44,510,70.769,63.077,153.85,5.9477
44,189.12,164.73,22.334,54.474,3.7432
44,70.385,146.15,31.538,76.923,2.2101
45,350.2,151.64,22.334,54.474,10.485
45,562.3,131.08,37.762,92.102,10.483
45,609.75,159,20.5,50,10.367
45,33.75,131,20.5,50,7.98
45,134.81,141.39,24.322,59.321,5.7949
45,68.444,136.63,24.322,59.321,1.4732
46,373.75,159,20.5,50,12.823
46,113.46,127.69,31.538,76.923,10.041
46,231,-4,82,200,6.9526
46,381.75,155,20.5,50,6.8321
47,70.316,120,34.577,84.335,9.5511
47,233.75,135,20.5,50,7.4148
47,486.32,-8.5714,173.91,424.18,6.488
47,129.75,147,20.5,50,5.9698
47,90.526,120,34.577,84.335,4.7341
47,150.38,133.85,31.538,76.923,0.96395
48,575,213.85,31.538,76.923,12.273
48,13.75,91,20.5,50,8.0286
48,477.75,187,20.5,50,6.3272
48,92.148,160.4,24.322,59.321,4.5348
48,59.115,156.71,28.991,70.709,2.2577
48,233.75,127,20.5,50,2.2566
48,262.81,55.842,24.322,59.321,0.87194
49,533.06,221.45,22.334,54.474,9.9931
49,106.37,131.88,24.322,59.321,7.698
49,605.75,35,20.5,50,6.9899
49,495,158.46,31.538,76.923,6.7683
49,352.89,8.3168,24.322,59.321,6.2869
49,141.75,143,20.5,50,5.2239
49,235.5,6,41,100,4.99
49,7,12,82,200,3.105
49,415.51,142.91,22.334,54.474,3.0108
49,495,189.23,31.538,76.923,2.5756
49,93.75,143,20.5,50,1.6053
49,528.42,160.56,34.577,84.335,1.0988
49,524.35,212.73,22.334,54.474,0.89719
50,41.75,151,20.5,50,8.0164
50,577.75,259,20.5,50,4.0002
50,3.5,102,41,100,3.2294
51,77.75,35,20.5,50,9.9118
51,85.75,135,20.5,50,1.775
51,141.75,-1,20.5,50,1.0386
52,169.75,167,20.5,50,20.803
52,501.75,163,20.5,50,11.652
52,542.52,51.089,24.322,59.321,6.835
52,469.75,175,20.5,50,6.6486
52,547.26,17.822,24.322,59.321,6.2933
52,120.59,165.15,24.322,59.321,4.9499
52,313.75,147,20.5,50,4.4121
53,457.75,159,20.5,50,11.111
53,461.75,183,20.5,50,7.6166
53,321.75,151,20.5,50,4.9953
53,162.99,134.18,22.334,54.474,2.1115
54,520,164.73,22.334,54.474,9.0998
54,398.94,139.76,28.991,70.709,8.7172
54,319.7,131.88,24.322,59.321,7.4237
54,407,-4,82,200,7.0991
54,537.78,160.4,24.322,59.321,2.5736
55,133.75,143,20.5,50,16.369
55,341.75,139,20.5,50,15.744
55,432.92,117.18,28.991,70.709,11.627
55,513.23,122.58,26.452,64.516,11.524
55,597.75,103,20.5,50,9.7805
55,3.5,110,41,100,8.0058
55,597.75,123,20.5,50,6.4225
55,476.72,112.17,53.647,130.85,4.4996
55,541.77,134.18,22.334,54.474,4.1197
55,509.75,39,20.5,50,2.0319
55,239.11,127.13,24.322,59.321,1.0856
55,513.75,11,20.5,50,0.91313
56,357.75,147,20.5,50,19.28
56,475.5,118,41,100,12.655
56,349.75,151,20.5,50,11.193
56,151.94,122.58,26.452,64.516,8.1531
56,467.5,142,41,100,5.02
56,582.32,126.76,34.577,84.335,2.9412
56,193.75,143,20.5,50,2.2738
57,367.11,150.89,24.322,59.321,20.691
57,585.75,167,20.5,50,20.528
57,565.75,135,20.5,50,9.9881
57,551.86,151.06,28.991,70.709,6.5373
57,101.15,146.15,31.538,76.923,3.6391
57,599.08,79.385,37.762,92.102,2.8177
58,405.04,169.9,24.322,59.321,14.233
58,317.1,29.677,26.452,64.516,6.6206
58,45.442,169.09,22.334,54.474,3.9176
58,389.39,160.36,22.334,54.474,1.774
58,25.75,183,20.5,50,0.83089
58,70.385,158.46,31.538,76.923,0.20679
59,466.67,168,37.762,92.102,6.3135
59,397.75,171,20.5,50,4.3375
59,371.97,160.36,22.334,54.474,2.6607
60,413.89,160.56,34.577,84.335,5.2482
60,461.75,175,20.5,50,3.2422
61,73.75,167,20.5,50,7.3099
61,201.19,169.9,24.322,59.321,4.3497
61,149.75,167,20.5,50,2.5356
61,545.81,-5.2174,106.29,259.24,1.6432
62,611.29,179.35,26.452,64.516,36.267
62,477.75,183,20.5,50,26.16
62,453.75,175,20.5,50,22.653
62,375,76,82,200,14.216
62,136.87,256.36,22.334,54.474,10.589
62,193.46,158.46,31.538,76.923,9.5539
62,2.6923,250.77,31.538,76.923,8.9239
62,373.75,267,20.5,50,7.535
62,5.75,307,20.5,50,5.3455
62,357.61,132,49.058,119.65,5.1252
62,1.75,79,20.5,50,2.0927
62,-2.25,315,20.5,50,1.0862
63,608.5,173.65,28.991,70.709,28.135
63,465.75,175,20.5,50,19.696
63,472.11,182.18,22.334,54.474,19.521
63,375,76,82,200,16.309
63,2.6923,250.77,31.538,76.923,13.469
63,137.75,259,20.5,50,9.8041
63,187.5,142,41,100,7.996
63,357.61,132,49.058,119.65,7.0727
63,377.75,267,20.5,50,5.8215
63,176.05,186.55,22.334,54.474,3.5333
63,-2.9032,282.58,26.452,64.516,3.3511
63,1.75,79,20.5,50,3.1649
63,435.5,118,41,100,-0.078974
64,476.46,177.82,22.334,54.474,38.068
64,608.5,173.65,28.991,70.709,35.542
64,137.75,259,20.5,50,15.325
64,375,76,82,200,13.65
64,2.6923,250.77,31.538,76.923,10.546
64,359.62,164.62,31.538,76.923,10.238
64,-3.4615,269.23,31.538,76.923,6.5959
64,-2.25,315,20.5,50,6.3824
64,172.39,173.65,28.991,70.709,5.495
64,191.58,153.8,34.577,84.335,4.933
64,49.75,119,20.5,50,3.2005
64,377.75,267,20.5,50,2.1801
65,611.29,179.35,26.452,64.516,33.402
65,480.82,177.82,22.334,54.474,24.109
65,375,76,82,200,13.647
65,137.75,259,20.5,50,13.63
65,193.46,158.46,31.538,76.923,12.02
65,2.4779,258.35,28.991,70.709,11.197
65,600.97,179.35,26.452,64.516,10.116
65,473.75,183,20.5,50,9.8751
65,172.58,179.35,26.452,64.516,9.3919
65,373.75,271,20.5,50,7.2414
65,354.52,137.45,44.846,109.38,6.231
65,41.75,119,20.5,50,3.1582
65,-2.9032,241.29,26.452,64.516,2.4772
65,-3.1858,275.29,28.991,70.709,2.2751
65,180.41,269.45,22.334,54.474,1.8811
66,611.29,179.35,26.452,64.516,28.457
66,477.75,187,20.5,50,25.263
66,493.75,179,20.5,50,22.241
66,375,60,82,200,12.968
66,199.62,158.46,31.538,76.923,12.051
66,355.5,142,41,100,11.886
66,-4.1379,256.62,37.762,92.102,7.2276
66,145.75,255,20.5,50,3.9423
66,134.81,260.2,24.322,59.321,2.0511
67,505.75,195,20.5,50,29.459
67,476.46,199.64,22.334,54.474,19.616
67,620.14,212.73,22.334,54.474,19.157
67,352.86,40,117.14,285.71,6.0613
67,509.75,183,20.5,50,5.6705
67,482.26,122.58,26.452,64.516,4.5184
67,145.58,204,22.334,54.474,0.093101
68,517.75,211,20.5,50,26.865
68,480.82,217.09,22.334,54.474,14.588
68,524.35,199.64,22.334,54.474,14.215
68,405.41,64.286,88.314,215.4,6.37
68,3.2184,108.92,37.762,92.102,2.9546
68,42.124,122.82,28.991,70.709,1.8937
68,56.842,207.89,34.577,84.335,1.8755
68,379.17,103.33,68.333,166.67,1.4415
68,485.63,136.63,24.322,59.321,0.58629
68,238.62,197.54,37.762,92.102,0.3403
69,541.75,207,20.5,50,37.313
69,442.58,36.522,106.29,259.24,19.89
69,391,92,82,200,12.4
69,369.75,211,20.5,50,11.609
69,5.75,227,20.5,50,11.07
69,11.5,270,41,100,9.501
69,2.4779,314.82,28.991,70.709,8.8847
69,16.421,316.06,34.577,84.335,4.7478
69,33.75,123,20.5,50,4.3679
69,251.68,190.59,28.991,70.709,1.5181
70,567.89,199.64,22.334,54.474,31.976
70,415.76,33.6,98.974,241.4,28.373
70,463.23,15.652,106.29,259.24,17.054
70,17.742,292.9,26.452,64.516,16.975
70,373.75,203,20.5,50,11.452
70,6.2585,304.36,22.334,54.474,10.721
70,-3.4615,103.08,31.538,76.923,9.9017
70,81.75,287,20.5,50,8.9296
70,39.615,96.923,31.538,76.923,7.964
70,388.11,81.429,88.314,215.4,6.5223
70,29.75,115,20.5,50,6.1113
70,33.75,135,20.5,50,3.6502
70,27.308,275.38,31.538,76.923,2.6781
70,181.75,159,20.5,50,2.4951
71,613.75,187,20.5,50,29.35
71,398.57,17.143,117.14,285.71,16.835
71,503,76,82,200,16.51
71,88.846,244.62,31.538,76.923,14.048
71,454.55,33.6,98.974,241.4,10.853
71,283.5,158,41,100,10.286
71,109.25,189.6,49.058,119.65,10.024
71,381.75,199,20.5,50,7.9364
71,609.75,199,20.5,50,5.8482
71,97.75,175,20.5,50,1.5717
72,535.71,-5.7143,117.14,285.71,16.248
72,393.74,190.91,22.334,54.474,14.846
72,421.43,-5.7143,117.14,285.71,12.373
72,467.14,-5.7143,117.14,285.71,9.7365
72,135,92,82,200,7.2461
72,6.2585,112.36,22.334,54.474,6.7394
72,4.5902,174.78,53.647,130.85,5.9174
72,109.25,170.4,49.058,119.65,5.7535
72,292.63,160.56,34.577,84.335,4.2185
72,5.75,91,20.5,50,3.6933
72,389.75,99,20.5,50,1.6901
73,58.963,302.97,24.322,59.321,15.03
73,523.2,-6.3158,130.47,318.22,13.93
73,67.211,269.45,22.334,54.474,13.303
73,472,-6.3158,130.47,318.22,10.085
73,417.75,203,20.5,50,9.8507
73,1.75,83,20.5,50,9.7156
73,165,134.29,58.571,142.86,6.4069
73,440,47.143,88.314,215.4,6.0739
73,268.18,127.27,74.545,181.82,3.8119
74,29.677,140.87,106.29,259.24,18.673
74,491.67,20,136.67,333.33,15.929
74,245.71,212.73,22.334,54.474,10.787
74,9.75,123,20.5,50,10.309
74,438.33,20,136.67,333.33,6.9389
74,420.32,163.87,26.452,64.516,5.8486
74,149.75,295,20.5,50,4.7496
74,-2.25,63,20.5,50,4.5725
74,611.92,189.23,31.538,76.923,4.328
74,319.34,143.48,53.647,130.85,3.9671
74,17.75,51,20.5,50,2.3015
74,2.9474,329.58,34.577,84.335,1.218
74,157.75,227,20.5,50,-0.55074
75,498.23,190.91,22.334,54.474,18.278
75,-2.6667,198.42,24.322,59.321,12.979
75,238.57,85.714,117.14,285.71,8.79
75,280,27.692,191.37,466.74,7.1336
75,43.368,147.04,34.577,84.335,6.369
75,117.75,143,20.5,50,5.0166
75,609.26,-1.6901,34.577,84.335,2.9388
76,561.75,155,20.5,50,15.568
76,428.18,170.91,74.545,181.82,14.384
76,185.75,191,20.5,50,12.469
76,553.75,155,20.5,50,10.929
76,577.75,155,20.5,50,9.3362
76,8.8462,4.6154,31.538,76.923,5.6449
76,213.75,175,20.5,50,4.6997
76,597.75,151,20.5,50,3.868
76,585.75,151,20.5,50,2.8786
76,19.167,90,68.333,166.67,1.2272
76,289.75,287,20.5,50,0.15699
77,579.5,142,41,100,16.674
77,3.2184,131.08,37.762,92.102,8.103
77,548.63,160.56,34.577,84.335,7.7669
77,171.5,142,41,100,6.6809
77,445.83,156.67,68.333,166.67,6.4262
77,233.75,147,20.5,50,5.4242
77,276.19,186.55,22.334,54.474,5.2059
77,205.75,67,20.5,50,3.5391
77,73.185,184.16,24.322,59.321,1.3013
77,595.5,182,41,100,1.1182
77,110.65,174.19,26.452,64.516,0.61681
78,525.16,15.652,106.29,259.24,19.323
78,84.626,182.18,22.334,54.474,9.1347
78,616.45,200,26.452,64.516,8.5794
78,445.99,182.18,22.334,54.474,5.9539
78,461.61,40,26.452,64.516,4.3052
78,486.36,83.636,74.545,181.82,3.3067
78,63.704,46.337,24.322,59.321,3.2992
78,85.75,47,20.5,50,3.0749
78,433.75,187,20.5,50,0.63618
79,442.58,15.652,106.29,259.24,15.568
79,389.35,29.677,26.452,64.516,15.119
79,424,193.66,24.322,59.321,13.665
79,105.75,175,20.5,50,11.114
79,575,4.6154,31.538,76.923,9.2176
79,172.46,153.91,53.647,130.85,8.2285
79,592.13,133.04,53.647,130.85,7.931
79,398.94,15.529,28.991,70.709,3.7753
79,77.75,199,20.5,50,3.1397
79,393.75,63,20.5,50,0.023451
80,376.97,33.6,98.974,241.4,16.155
80,493.88,234.55,22.334,54.474,15.623
80,541.77,247.64,22.334,54.474,13.619
80,184.84,187.61,34.577,84.335,9.5407
80,331.5,150,41,100,-0.0011092
81,556.54,263.08,31.538,76.923,15.222
81,105.75,143,20.5,50,13.373
81,177.75,191,20.5,50,12.479
81,395.2,-6.3158,130.47,318.22,11.197
81,167.42,205.16,26.452,64.516,9.3531
81,339.5,166,41,100,8.3228
81,17.75,179,20.5,50,6.8583
81,9.75,187,20.5,50,5.2826
81,57.049,153.91,53.647,130.85,3.3831
81,532.12,-4.8,98.974,241.4,2.6521
82,435.5,166,41,100,15.575
82,528.71,261.94,26.452,64.516,5.8532
82,565.75,139,20.5,50,5.7925
82,381.95,168,28.991,70.709,4.4957
82,211.5,182,41,100,3.403
82,194.48,168,37.762,92.102,2.7592
82,513.75,3,20.5,50,2.3537
83,616.45,308.39,26.452,64.516,11.211
83,535.71,-5.7143,117.14,285.71,10.607
83,224.23,176.92,31.538,76.923,5.8762
83,599.08,249.23,37.762,92.102,-0.27833
84,545.81,57.391,106.29,259.24,10.042
84,422.53,182.77,37.762,92.102,7.1111
84,500.88,156.71,28.991,70.709,4.1646
84,133.75,179,20.5,50,2.2685
85,25.75,103,20.5,50,9.6285
85,611.29,318.71,26.452,64.516,8.9284
85,457.19,184.16,24.322,59.321,8.8624
85,434.11,160.56,34.577,84.335,6.8613
85,507.31,164.62,31.538,76.923,6.8371
85,600.97,318.71,26.452,64.516,5.2242
85,157.89,180.85,34.577,84.335,4.4886
85,581.15,250.77,31.538,76.923,4.1483
85,531.5,238,41,100,3.1007
85,238.74,174.08,34.577,84.335,2.2852
85,145.75,163,20.5,50,1.8611
85,69.75,203,20.5,50,1.5275
85,585.19,321.98,24.322,59.321,1.1216
85,96.889,160.4,24.322,59.321,-0.37458
86,415.17,168,37.762,92.102,26.705
86,223.91,160.62,37.762,92.102,15.361
86,400.46,168,37.762,92.102,8.6814
86,109.75,159,20.5,50,8.0752
86,147.5,158,41,100,5.4949
86,369.75,167,20.5,50,4.4411
86,551.86,201.88,28.991,70.709,4.4113
86,71.565,164.73,22.334,54.474,3.328
86,-2.25,183,20.5,50,0.42893
87,428.74,169.9,24.322,59.321,24.763
87,502.9,220.65,26.452,64.516,13.952
87,29.75,171,20.5,50,12.041
87,437.24,175.38,37.762,92.102,5.3278
87,605.75,251,20.5,50,3.2985
87,41.75,171,20.5,50,2.2798
88,434.11,160.56,34.577,84.335,25.515
88,468.24,-9.2308,191.37,466.74,19.409
88,13.805,156.71,28.991,70.709,7.496
88,32.5,50,68.333,166.67,6.7441
88,153.75,147,20.5,50,5.4916
88,390.38,152.31,31.538,76.923,5.1798
88,409.75,187,20.5,50,4.4516
88,165.75,151,20.5,50,1.8277
89,486.03,154.91,44.846,109.38,39.311
89,54.713,49.846,37.762,92.102,11.66
89,468.49,154.91,44.846,109.38,11.658
89,615.78,195.27,22.334,54.474,11.14
89,58.963,155.64,24.322,59.321,10.681
89,390.81,160.4,24.322,59.321,9.8803
89,5.8333,50,68.333,166.67,9.8195
89,121.75,155,20.5,50,8.2964
89,281.75,175,20.5,50,5.7262
89,428.57,182.18,22.334,54.474,5.687
89,381.33,155.64,24.322,59.321,2.5251
90,571.54,156.92,63.077,153.85,44.071
90,410,163.87,26.452,64.516,21.613
90,523.55,225.81,26.452,64.516,20.194
90,474.53,174.08,34.577,84.335,14.839
90,393.75,179,20.5,50,14.836
90,385.75,175,20.5,50,13.318
90,33.75,159,20.5,50,10.541
90,544.23,176.92,31.538,76.923,7.7387
90,29.75,171,20.5,50,7.6058
90,25.75,155,20.5,50,7.5088
90,555.37,167.32,34.577,84.335,6.5545
90,99.5,118,41,100,5.3929
90,481.26,201.13,34.577,84.335,4.648
90,456.45,163.87,26.452,64.516,4.1341
90,205.93,150.89,24.322,59.321,2.865
90,491.5,166,41,100,1.0446
90,19.5,38,41,100,0.67652
91,589.05,241.69,34.577,84.335,17.342
91,499.85,169.9,24.322,59.321,15.936
91,425.48,200,26.452,64.516,15.502
91,65.75,171,20.5,50,11.296
91,153.75,171,20.5,50,9.3332
91,132.52,164.73,22.334,54.474,8.8286
91,427.37,160.56,34.577,84.335,8.0768
91,616.45,153.55,26.452,64.516,7.457
91,519,124,82,200,5.8376
91,415.93,168,28.991,70.709,5.4108
91,621.75,87,20.5,50,4.9036
91,571.15,164.35,53.647,130.85,4.2213
91,69.75,183,20.5,50,3.9947
91,105.75,167,20.5,50,0.95359
91,613.75,279,20.5,50,0.1959
92,473.57,134.29,58.571,142.86,8.7823
92,113.75,179,20.5,50,6.2443
92,385.75,179,20.5,50,6.185
92,427.26,184.94,28.991,70.709,5.9831
92,41.75,187,20.5,50,5.387
92,178.11,147.04,34.577,84.335,3.6106
92,109.75,91,20.5,50,1.2618
92,437.75,135,20.5,50,0.84873
93,485,168.57,58.571,142.86,26.923
93,115.5,158,41,100,14.791
93,621.75,19,20.5,50,13.347
93,467.79,59.155,34.577,84.335,10.682
93,493.75,-1,20.5,50,10.368
93,404.84,158.71,26.452,64.516,6.2973
93,401.75,187,20.5,50,5.0375
93,33.75,187,20.5,50,4.8219
93,530,141.82,74.545,181.82,0.93934
94,80.272,177.82,22.334,54.474,20.802
94,64.779,162.35,28.991,70.709,10.27
94,518.69,174.78,53.647,130.85,7.7836
94,600,242.18,44.846,109.38,7.3464
94,88.846,158.46,31.538,76.923,6.1207
94,457.75,39,20.5,50,5.708
94,485.75,159,20.5,50,5.5795
94,489.75,179,20.5,50,5.5274
94,533.75,-1,20.5,50,5.0776
94,393.68,147.04,34.577,84.335,5.0164
94,25.75,299,20.5,50,3.9267
94,417.75,191,20.5,50,3.4312
94,497.75,207,20.5,50,3.0022
94,376.59,165.15,24.322,59.321,1.5182
94,157.1,169.03,26.452,64.516,0.11502
95,404.6,156.71,28.991,70.709,9.0272
95,385.75,183,20.5,50,7.7033
95,73.75,271,20.5,50,7.5467
95,45.75,179,20.5,50,7.1531
95,521.75,23,20.5,50,2.9449
95,-2.9032,292.9,26.452,64.516,1.9505
95,469.75,223,20.5,50,0.68532
95,30.519,169.9,24.322,59.321,0.12921
96,595.5,174,41,100,25.373
96,397.75,187,20.5,50,20.529
96,33.226,272.26,26.452,64.516,16.574
96,16.429,168.57,58.571,142.86,15.1
96,561.75,67,20.5,50,7.9918
96,441.75,179,20.5,50,7.5218
96,5.75,295,20.5,50,4.3834
96,541.75,187,20.5,50,3.7862
96,469.75,183,20.5,50,3.6897
96,385.75,183,20.5,50,3.6394
96,407.16,153.8,34.577,84.335,2.2186
96,213.75,183,20.5,50,1.5224
96,518.16,27.692,37.762,92.102,0.58344
97,417.75,187,20.5,50,12.689
97,56.842,248.45,34.577,84.335,10.964
97,509.75,183,20.5,50,10.906
97,567,76,82,200,10.117
97,379.5,134,41,100,9.0496
97,501.75,183,20.5,50,8.3246
97,406.8,177.82,22.334,54.474,6.8776
97,435.5,142,41,100,4.9927
97,466.77,169.03,26.452,64.516,2.1521
97,113.75,263,20.5,50,0.57873
98,434.75,112.17,53.647,130.85,14.279
98,570.96,174.65,24.322,59.321,13.331
98,605.75,175,20.5,50,13.059
98,70.385,250.77,31.538,76.923,12.955
98,392.79,112.17,53.647,130.85,10.732
98,413.77,112.17,53.647,130.85,10.462
98,541.75,179,20.5,50,9.0327
98,557.52,168,28.991,70.709,6.8667
98,492.58,179.35,26.452,64.516,5.2327
98,210.67,169.9,24.322,59.321,3.9956
98,53.451,117.18,28.991,70.709,2.9928
99,23,140,82,200,19.32
99,509.33,212.67,24.322,59.321,16.923
99,442.73,83.636,74.545,181.82,11.825
99,285.75,183,20.5,50,10.377
99,605.75,191,20.5,50,10.34
99,541.77,77.455,22.334,54.474,8.85
99,419.5,142,41,100,6.0528
99,361.75,15,20.5,50,3.6788
99,520,208.36,22.334,54.474,2.4988
